Cod_Loc,IdProvincia,IdDepartamento,Observaciones,categoria,subcategoria,provincia,localidad,nombre,direccion,piso,CP,cod_area,telefono,Mail,Web,Latitud,Longitud,TipoLatitudLongitud,Info_adicional,fuente,jurisdiccion,año_inauguracion,actualizacion
82063170,82,82063,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Museo Y Biblioteca Policial Alguacil Mayor Bernabé De Luján,San Jerónimo 1199,,S3000FPA,342,450 6600 INT. 2573,,,-316.620.000,-607.128.000,Localización precisa,,DNPyM,Provincial,1978,2017
82063170,82,82063,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Museo López Claro,Piedras 7352,,S3004IVH,342,460 1575,lopez_claro@unl.edu.ar,,-316.048.000,-606.738.000,Localización precisa,,DNPyM,Municipal,1990,2017
82063170,82,82063,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Museo De La Ciudad,San Martín 2076 P.A.,,S3000FRT,342,599 870,,,-316.517.000,-607.084.000,Localización precisa,,DNPyM,Municipal,1982,2017
82035050,82,82035,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Rosa de Calchines,Museo Aníbal Bergallo,Primera Junta y Santa Fe,,3001,342,490 8022,,,-314.248.070,-603.348.880,Localización precisa,,DNPyM,Privada,,2017
82063180,82,82063,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santo Tome,Museo Municipal De Artes Y Artesanías Enrique Estrada Bello,Libertad 1620,,S3016JEL,342,474 1588,,,-316.623.000,-607.589.000,Localización precisa,,DNPyM,Municipal,1969,2017
82063180,82,82063,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santo Tome,Museo Histórico Y Archivo Municipal Andrés A. Roverano,Libertad 1620,,S3016JEL,342,474 1588,,,-316.623.000,-607.589.000,Localización precisa,,DNPyM,Municipal,1980,2017
82126160,82,82126,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Sastre,Museo Histórico Municipal Dr. Rodolfo Doval Fermi,Sarmiento 1989,,S2440BCO,3406,480 173,,,-317.693.770,-618.293.320,Localización precisa,,DNPyM,Municipal,,2017
82091260,82,82091,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Suardi,Museo Histórico,Clemente de Zabaleta 698,,S2349AHN,3562,477 112,,,-305.386.070,-619.616.460,Localización precisa,,DNPyM,Municipal,,2017
82021360,82,82021,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Sunchales,Museo Y Archivo Histórico Municipal Basilio María Donato,25 de mayo 0318,,S2322AFH,3493,423 962,museo@sunchales.gov.ar,,-309.445.200,-615.629.490,Localización precisa,,DNPyM,Municipal,1985,2017
82021380,82,82021,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Tacural,Museo Histórico Rodolfo Brühl,Ex Estación del Ferrocarril,,2324,3493,492 240,,,-308.505.610,-615.923.730,Localización precisa,,DNPyM,Privada,,2017
82077080,82,82077,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Tostado,Museo Histórico Regional Historiador Manuel Hernández Galiano,Belgrano y Regimiento 6 de Caballería,,3060,3491,470 482,,,-292.369.640,-617.719.510,Localización precisa,,DNPyM,Municipal,,2017
82056140,82,82056,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Totoras,Museo De La Ciudad,San Lorenzo y Laprida,,2144,3476,461 777,,,-325.854.910,-611.635.670,Localización precisa,,DNPyM,Municipal,2013,2017
82042290,82,82042,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Venado Tuerto,Museo Regional Y Archivo Histórico Cayetano Alberto Silva,Maipú 966,,S2600IKT,3462,431 163,,,-337.476.620,-619.679.690,Localización precisa,,DNPyM,Municipal,1909,2017
82133170,82,82133,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Vera,Museo Ferroviario La Fraternidad De Vera,Allende Lezama y Buenos Aires,,3550,341,449 1095,,,-294.640.100,-602.078.620,Localización precisa,,DNPyM,Privada,,2017
82028230,82,82028,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Villa Constitución,Museo Municipal Histórico Y Regional Santiago Lischetti,Ing. Arturo Acevedo 650,,S2919BHN,3400,474 608,mvc-comp@satlink.com,,-332.348.150,-603.324.940,Localización precisa,,DNPyM,Municipal,1977,2017
82084310,82,82084,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Villa Gobernador Gálvez,Museo Swift-Armour Argentina S.A.,Av. Gral. Perón S/N,,2124,341,410 7438,,,-330.216.860,-606.220.680,Localización precisa,,DNPyM,Privada,,2017
82049230,82,82049,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Villa Ocampo,Museo De Historia Y Ciencias Naturales Ángel Gregoret,Padre Ángel Tibaldo,,3580,3482,466 872,,,-284.884.810,-593.541.660,Localización precisa,,DNPyM,Municipal,,2017
82091280,82,82091,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Villa Trinidad,Museo Y Archivo Histórico Comunal,Belgrano 150,,S2345ADD,3491,491 036,,,-302.122.020,-618.757.710,Localización precisa,,DNPyM,Comunal,,2017
82063170,82,82063,,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Museo César López Claro,Piedras 7352,,S3004IVH,342,460 1575,diversidad.cultural@santafeciudad.gov.ar,,-3.160.480.000.000.000.000.000,-6.067.380.000.000.000.000.000,Localización precisa,,Municipalidad de Santa Fe - Red de Ciudades Creativas,Municipal,1990,2017
82063170,82,82063,,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Museo de Arte Contemporáneo de la Universidad Nacional del Litoral,Bv. Gálvez 1578,,S3000ACU,342,457 5103,mac@unl.edu.ar,www.unl.edu.ar/mac,-3.163.780.100.000.000.000.000,-6.069.193.600.000.000.000.000,Localización precisa,,Municipalidad de Santa Fe - Red de Ciudades Creativas,Nacional,2000,2017
82063170,82,82063,,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Museo de cerámica regional Alfredo D' Auría / Taller de Cerámica Artesanal de la Guardia,Antonio de Petre y Ruta Nac. Nº 168,,S3002GVP,342,457 4167,amigosdeltallerlaguardia@yahoo.com.ar,amigosdeltallerlaguardia.blogspot.com.ar,-3.163.986.100.000.000.000.000,-6.063.373.300.000.000.000.000,Localización precisa,,Municipalidad de Santa Fe - Red de Ciudades Creativas,Municipal,0,2017
82063170,82,82063,,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Museo del Colegio Inmaculada,Gral. López 2545,,S3002GVP,342,4595411,diversidad.cultural@santafeciudad.gov.ar,,-3.165.707.800.000.000.000.000,-6.070.893.600.000.000.000.000,Localización precisa,,Municipalidad de Santa Fe - Red de Ciudades Creativas,Municipal,0,2017
82063170,82,82063,,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Museo del Juego y de la Lotería de Santa Fe,1º Junta 2724,,S3002GVP,342,4573773,museodelaloteria@loteriasantafe.gov.ar,,-3.164.754.300.000.000.000.000,-6.070.864.200.000.000.000.000,Localización precisa,,Municipalidad de Santa Fe - Red de Ciudades Creativas,s/d,0,2017
82063170,82,82063,,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Museo Del Médico Del Colegio Médico De La 1° Circ. De Santa Fe,9 de julio 2464,,S3000FNB,342,452 0312,,,-3.164.660.000.000.000.000.000,-6.070.950.000.000.000.000.000,Localización precisa,,Municipalidad de Santa Fe - Red de Ciudades Creativas,Privada,1995,2017
82063170,82,82063,,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Museo del Puerto,Cabecera Dique I- Puerto,,S3002GVP,342,4554393 int. 110,museo@puertosfe.com,puertosfe.com/contenido/Museos.html,-3.164.774.700.000.000.000.000,-6.070.167.800.000.000.000.000,Localización precisa,,Municipalidad de Santa Fe - Red de Ciudades Creativas,Puerto,0,2017
82063170,82,82063,,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Museo Etnográfico Y Colonial Juan De Garay,25 de Mayo 1470 (Paseo de Las Culturas),,3000,342,457 3550,etnosfe@santafe.gov.ar,museojuandegaray.gob.ar/,-3.165.000.000.000.000.000.000,-6.071.670.000.000.000.000.000,Localización precisa,,Municipalidad de Santa Fe - Red de Ciudades Creativas,Provincial,1905,2017
82063170,82,82063,,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Museo Ferroviario Regional de Santa Fe,San Luis 2950,,S3000GBJ,342,4574136,museoferroviariosantafe@gmail.com,sites.google.com/site/ferrositio,-3.164.249.500.000.000.000.000,-6.070.177.900.000.000.000.000,Localización precisa,,Municipalidad de Santa Fe - Red de Ciudades Creativas,Municipal,1996,2017
82063170,82,82063,,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Museo Histórico de la Universidad Nacional del Litoral,9 de julio 2150,,S3002GVP,342,4571143 int. 115,museohistorico@unl.edu.ar,www.museohistoricounl.com.ar/index.html,-3.165.029.800.000.000.000.000,-6.071.034.300.000.000.000.000,Localización precisa,,Municipalidad de Santa Fe - Red de Ciudades Creativas,Nacional,0,2017
82063170,82,82063,,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Museo Judío Hinenu,1 de mayo 2152,,S3000FJZ,342,455 8119,,,-3.165.008.900.000.000.000.000,-6.071.155.200.000.000.000.000,Localización precisa,,Municipalidad de Santa Fe - Red de Ciudades Creativas,Privada,0,2017
82063170,82,82063,,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Museo Malvinas Santa Fe,Pedro Vittori 4282,,S3002GVP,342,4563827,soberanianacional@hotmail.com,,-3.162.889.000.000.000.000.000,-6.069.885.400.000.000.000.000,Localización precisa,,Municipalidad de Santa Fe - Red de Ciudades Creativas,Provincial,0,2017
82063170,82,82063,,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Museo Municipal de Artes Visuales Sor Josefa Díaz y Clucellas,San Martín 2068,,S3000FRT,342,457 1886,diversidad.cultural@santafeciudad.gov.ar,www.santafeciudad.gov.ar/blogs/agenda-sfc/lugar/museo-municipal-de-artes-visuales-sor-josefa-diaz-y-clucellas/,-3.165.180.000.000.000.000.000,-6.070.840.000.000.000.000.000,Localización precisa,,Municipalidad de Santa Fe - Red de Ciudades Creativas,Municipal,1905,2017
82063170,82,82063,,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Museo Pedagógico “Prof. Enrique Muzzio”,Junín 2850,,S3000FPB,342,459 877,,,-3.166.143.900.000.000.000.000,-6.071.230.700.000.000.000.000,Localización precisa,,Municipalidad de Santa Fe - Red de Ciudades Creativas,Provincial,1993,2017
82063170,82,82063,,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Museo Penitenciario de la Provincia de Santa Fe,San Jerónimo 1168,,S3000FHN,342,459 6142,museorosagalisteo@santafe.gov.ar,www.museorosagalisteo.gob.ar,-3.165.710.000.000.000.000.000,-6.071.540.000.000.000.000.000,Localización precisa,,Municipalidad de Santa Fe - Red de Ciudades Creativas,Provincial,1922,2017
82063170,82,82063,,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Museo Provincial De Bellas Artes Rosa Galisteo De Rodríguez,4 de enero 1510,,S3000CDI,342,457 3770,ameghino@santafe-conicet.gov.ar,www.museoameghino.gob.ar,-3.164.710.000.000.000.000.000,-6.071.040.000.000.000.000.000,Localización precisa,,Municipalidad de Santa Fe - Red de Ciudades Creativas,Provincial,1914,2017
82063170,82,82063,,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Academia Argentina de Fotografía,Rivadavia 3192,,S3002GVP,342,4555942,info@aafsantafe.com.ar,/aafsantafe.com.ar/,-3.163.886.400.000.000.000.000,-6.068.746.800.000.000.000.000,Localización precisa,,Municipalidad de Santa Fe - Red de Ciudades Creativas,Municipal,0,2017
82063170,82,82063,,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Academia de Arte del Litoral,San Juan 2373,,S3002GVP,,,academiadeartedellitoral@hotmail.com,www.academiadeartedellitoral.com/,-3.163.623.400.000.000.000.000,-6.067.531.100.000.000.000.000,Localización precisa,,Municipalidad de Santa Fe - Red de Ciudades Creativas,s/d,0,2017
82063170,82,82063,,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Aguas Santafesinas S.a.-Planta Potabilizadora Santa Fe Ing. Marcial Candioti,Gobernador Candioti 1500,,S3002GVP,342,4504573,visitasguiadas-sfe@aguasdesantafe.com.ar,,-3.160.641.900.000.000.000.000,-6.066.803.800.000.000.000.000,Localización precisa,,Municipalidad de Santa Fe - Red de Ciudades Creativas,s/d,0,2017
82063170,82,82063,,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Alianza Francesa de Santa Fe,Bv. Gálvez 2147,,S3002GVP,342,4558575,cultura.afsf@gmail.com,www.afsantafe.com.ar/web,-3.165.662.200.000.000.000.000,-6.071.210.500.000.000.000.000,Localización precisa,,Municipalidad de Santa Fe - Red de Ciudades Creativas,s/d,0,2017
82063170,82,82063,,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Archivo General de la Provincia,Av. General López 2792,,S3002GVP,342,4506600 int. 1571,sipar@santafe.gob.ar,,-3.164.671.600.000.000.000.000,-6.070.929.300.000.000.000.000,Localización precisa,,Municipalidad de Santa Fe - Red de Ciudades Creativas,s/d,0,2017
82063170,82,82063,,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Asociación Argentina de Cultura Inglesa de Santa Fe,Monseñor Zaspe 2790,,S3002GVP,342,4582288,principalsfe@culturalinglesa.org.ar,www.culturalinglesa.org.ar/,-3.163.680.500.000.000.000.000,-6.069.788.200.000.000.000.000,Localización precisa,,Municipalidad de Santa Fe - Red de Ciudades Creativas,s/d,0,2017
82063170,82,82063,,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Asociación Cultural Israelita Argentina “I.l.Peretz”,Francia 2248,,S3002GVP,342,4564424,acisraeliaarg@gigared.com,,-3.165.165.300.000.000.000.000,-6.071.759.700.000.000.000.000,Localización precisa,,Municipalidad de Santa Fe - Red de Ciudades Creativas,s/d,0,2017
82063170,82,82063,,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Casa De La Cultura China y Paseo por la Cultura China “Ni Hao”,Monseñor Zaspe 2721,,S3002GVP,,,casadelaculturachinasantafe@gmail.com,,-3.164.625.400.000.000.000.000,-6.070.572.300.000.000.000.000,Localización precisa,,Municipalidad de Santa Fe - Red de Ciudades Creativas,s/d,0,2017
82063170,82,82063,,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Casa de la Cultura Indo-Afro-Americana “Mario Luis López”,Monseñor Zaspe 2721,,S3002GVP,,,indoafro@hotmail.com,,-3.165.561.700.000.000.000.000,-6.071.095.800.000.000.000.000,Localización precisa,,Municipalidad de Santa Fe - Red de Ciudades Creativas,s/d,0,2017
82063170,82,82063,,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Casa de Catalunya de Santa Fe,Saavedra 1932,,S3002GVP,342,4121937,info@casalsantafe.org,www.casalsantafe.org,-3.165.169.800.000.000.000.000,-6.071.761.600.000.000.000.000,Localización precisa,,Municipalidad de Santa Fe - Red de Ciudades Creativas,s/d,0,2017
82063170,82,82063,,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Centro Cultural Roma,San Jerónimo 2673,,S3002GVP,342,4563958,culturalroma@ceted.arnetbiz.com.ar,,-3.164.796.300.000.000.000.000,-6.071.509.800.000.000.000.000,Localización precisa,,Municipalidad de Santa Fe - Red de Ciudades Creativas,s/d,0,2017
82063170,82,82063,,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Centro Experimental del Color,Bv. Gálvez 1150,,S3002GVP,342,4571609,diversidad.cultural@santafeciudad.gov.ar,,-3.163.906.600.000.000.000.000,-6.070.200.600.000.000.000.000,Localización precisa,,Municipalidad de Santa Fe - Red de Ciudades Creativas,s/d,0,2017
82063170,82,82063,,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Centro Numismático Santa Fe,Cardenal Fasolino 266,,S3002GVP,,,cenusa1573@yahoo.com.ar,,-3.164.462.600.000.000.000.000,-6.072.118.500.000.000.000.000,Localización precisa,,Municipalidad de Santa Fe - Red de Ciudades Creativas,s/d,0,2017
82063170,82,82063,,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Espacio de Arte Fundación Osde,Rivadavia 3238,,S3002GVP,342,4552929 int 221,ana.walker@osde.com.ar,,-3.161.875.700.000.000.000.000,-6.069.456.700.000.000.000.000,Localización precisa,,Municipalidad de Santa Fe - Red de Ciudades Creativas,s/d,0,2017
82063170,82,82063,,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Instituto Superior de Fotografía Lux Capere,San Martín 3283,,S3002GVP,342,155980555,santafe@luxcapere.com.ar,www.luxcapere.com.ar/,-3.165.546.900.000.000.000.000,-6.071.177.800.000.000.000.000,Localización precisa,,Municipalidad de Santa Fe - Red de Ciudades Creativas,s/d,0,2017
82063170,82,82063,,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,La Casa del Sur,San Jerónimo 1133,,S3002GVP,342,4581026,,,-3.163.580.700.000.000.000.000,-6.071.031.300.000.000.000.000,Localización precisa,,Municipalidad de Santa Fe - Red de Ciudades Creativas,s/d,0,2017
82063170,82,82063,,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Logia Masónica Armonía Nº 99,9 de julio 2454,,S3002GVP,,,tempy22@gmail.com,logiaarmonia.com.ar/wp,-3.163.813.100.000.000.000.000,-6.070.400.400.000.000.000.000,Localización precisa,,Municipalidad de Santa Fe - Red de Ciudades Creativas,s/d,0,2017
82063170,82,82063,,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Reserva Ecológica Ciudad Universitaria – UNL,Costanera Este,,S3002GVP,342,4977430,reservaecologica@unl.edu.ar,,-3.163.952.500.000.000.000.000,-6.070.216.100.000.000.000.000,Localización precisa,,Municipalidad de Santa Fe - Red de Ciudades Creativas,s/d,0,2017
82063170,82,82063,,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Solcuer – Espacio Turístico Cultural,República de Siria 3530,,S3002GVP,342,4522170,espacioturisticocultural@hotmail.com,,-3.166.222.800.000.000.000.000,-6.071.258.200.000.000.000.000,Localización precisa,,Municipalidad de Santa Fe - Red de Ciudades Creativas,s/d,0,2017
82063170,82,82063,,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Unión y Benevolencia Dante Alighieri,25 de mayo 2569,,S3002GVP,342,4556417,contacto@uybdantealighierisf.org.ar,www.uybdantealighierisf.org.ar/web,-3.164.459.500.000.000.000.000,-6.070.750.600.000.000.000.000,Localización precisa,,Municipalidad de Santa Fe - Red de Ciudades Creativas,s/d,0,2017
82063170,82,82063,,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Museo Casa de Los Aldao,Monseñor Zaspe 2861,,3002,342,4593222,lajuntadehistoria@hotmail.com,Facebook.com/biancastella1/,-3.165.556.411.000.000.000.000,-6.071.272.373.000.000.000.000,Localización precisa,,Municipalidad de Santa Fe - Red de Ciudades Creativas,Provincial,0,2017
86049110,86,86049,,Espacios de Exhibición Patrimonial,Museos,Santiago del Estero,Capital,Museo De Ciencias Antropológicas Y Naturales Emilio Y Duncan Wagner,Avellaneda 355 b° centro,,G4200DBG,385,421 1380,info@wagnermuseo.gov.ar,www.wagnermuseo.gov.ar,-277.867.000,-642.570.000,Localización precisa,,DNPyM,Provincial,1917,2017
86049110,86,86049,,Espacios de Exhibición Patrimonial,Museos,Santiago del Estero,Capital,Museo Histórico De La Provincia Dr. Orestes Di Lullo,Urquiza 354,,G4200DHH,385,421 2893,,,-277.882.000,-642.550.000,Localización precisa,,DNPyM,Provincial,1941,2017
86049110,86,86049,,Espacios de Exhibición Patrimonial,Museos,Santiago del Estero,Capital,Museo Provincial De Bellas Artes Ramón Gómez Cornet,Belgrano (s) 1554,,G4200ABP,385,421 1839,artecornet@gmail.com,,-278.000.000,-642.529.000,Localización precisa,,DNPyM,Provincial,1943,2017
86028030,86,86028,,Espacios de Exhibición Patrimonial,Museos,Santiago del Estero,Icaño,Museo Integral Provincial De Icaño Nicolás De La Fuente,s/d,,5265,3832,448 0055,,,-289.000.000,-653.166.810,Localización precisa,,DNPyM,Municipal,,2017
86035090,86,86035,,Espacios de Exhibición Patrimonial,Museos,Santiago del Estero,La Banda,Museo De La Ciudad Lázaro Criado,Av. Comandante Besares 222,,G4300DOP,385,427 7654,,,-277.322.000,-642.418.000,Localización precisa,,DNPyM,Municipal,1938,2017
86147130,86,86147,,Espacios de Exhibición Patrimonial,Museos,Santiago del Estero,Termas de Río Hondo,Museo Municipal Rincón De Atacama,Caseros 468,,G4220AIJ,,,,,-274.953.760,-648.615.640,Localización precisa,,DNPyM,Municipal,,2017
86147130,86,86147,,Espacios de Exhibición Patrimonial,Museos,Santiago del Estero,Termas de Río Hondo,Museo Bellas Artes Y Artesanías,Juan B. Alberdi y Juan D. Perón,,G4220ACS,,,,,-274.956.490,-648.641.010,Localización precisa,,DNPyM,Municipal,,2017
86147130,86,86147,,Espacios de Exhibición Patrimonial,Museos,Santiago del Estero,Termas de Río Hondo,Museo Histórico De La Ciudad,Juan B. Alberdi 245,,G4220ACC,3858,421 571,,,-274.988.000,-648.607.000,Localización precisa,,DNPyM,Privada,,2017
86147130,86,86147,,Espacios de Exhibición Patrimonial,Museos,Santiago del Estero,Termas de Río Hondo,Museo Del Automóvil,"Ubicado a 6 km del centro de la ciudad, en el predio del autódromo, perilago del dique frontal.",,4220,,,,,-275.236.370,-648.805.290,Localización precisa,,DNPyM,Provincial,,2017
